StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,CONSENT,COMP1.1,COMP1.2,Q74,Q41,Q61,Q47,Q51,Q57,Q60,TRUST_FINDING_1,TRUST_AUTHOR_1,TRUST_FINDING_2,TRUST_AUTHOR_2,TRUST_FINDING_3,TRUST_AUTHOR_3,COMP2.1,COMP2.2,Q75,Q43,Q63,Q46,Q50,Q56,Q59,COMP3.1,COMP3.2,Q76,Q42,Q64,Q44,Q49,Q55,Q58,Q66,Q65,Q67,Q68,condition,counter,firstArticle,secondArticle,thirdArticle,CreationTime
2024-11-25 17:25:39,2024-11-25 17:30:53,100,313,True,2024-11-25 17:30:53,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Screen time is not associated with school performance,Adolescent behavior,,The editor has had a recent research collaboration with the main author of the article,,No,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,33,Male,White,4 year degree (Bachelor's),1,4,3,2,1,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:26:06,2024-11-25 17:28:07,100,120,True,2024-11-25 17:28:07,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,Video games,,The editor has had a recent research collaboration with the main author of the article,,No,,,,33,Male,White,4 year degree (Bachelor's),1,4,1,3,2,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:26:12,2024-11-25 17:30:37,100,264,True,2024-11-25 17:30:38,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Somewhat agree,Screen time is not associated with school performance,Adolescent behavior,,The editor has had a recent research collaboration with the main author of the article,,No,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,33,Male,White,4 year degree (Bachelor's),1,4,1,2,3,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:26:21,2024-11-25 17:28:27,100,125,True,2024-11-25 17:28:27,anonymous,EN,Yes,Remote working is associated with higher employee productivity,Workplace dynamics,,,The editor was affiliated with the same institution as the main author of the article,No,,,,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,28,Male,White,4 year degree (Bachelor's),1,4,2,3,1,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:26:30,2024-11-25 17:34:22,100,471,True,2024-11-25 17:34:22,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Somewhat agree,Neutral,Agree,Somewhat agree,Strongly agree,Agree,Screen time is not associated with school performance,Adolescent behavior,,,The editor was affiliated with the same institution as the main author of the article,No,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,30,Male,White,4 year degree (Bachelor's),1,4,3,2,1,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:26:40,2024-11-26 07:54:35,99,52074,False,2024-12-03 07:54:38,anonymous,EN,Yes,Remote working is associated with higher employee productivity,Workplace dynamics,,The editor has had a recent research collaboration with the main author of the article,,No,,,,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,36,Male,White,4 year degree (Bachelor's),1,4,2,3,1,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:27:48,2024-11-25 17:51:09,100,1401,True,2024-11-25 17:51:10,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Screen time is not associated with school performance,Adolescent behavior,,The editor has had a recent research collaboration with the main author of the article,,No,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,3,Male,White,4 year degree (Bachelor's),1,4,1,2,3,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:27:57,2024-11-25 17:30:39,100,162,True,2024-11-25 17:30:39,anonymous,EN,Yes,Remote working is associated with higher employee productivity,Workplace dynamics,,The editor has had a recent research collaboration with the main author of the article,,No,,,,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,25,Female,White,4 year degree (Bachelor's),1,4,2,1,3,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:28:27,2024-11-25 18:14:12,100,2744,True,2024-11-25 18:14:12,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,Video games,,,The editor was affiliated with the same institution as the main author of the article,No,,,,30,Male,White,"Graduate or professional degree (e.g., MSc, PhD, JD, MD)",1,4,1,3,2,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:28:52,2024-11-25 17:30:33,100,100,True,2024-11-25 17:30:33,anonymous,EN,Yes,Remote working is associated with higher employee productivity,Workplace dynamics,,The editor has had a recent research collaboration with the main author of the article,,No,,,,Neutral,Somewhat agree,Somewhat agree,Neutral,Neutral,Somewhat agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,33,Male,White,4 year degree (Bachelor's),1,4,2,1,3,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:29:18,2024-11-25 17:44:33,100,915,True,2024-11-25 17:44:34,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Screen time is not associated with school performance,Adolescent behavior,,,The editor was affiliated with the same institution as the main author of the article,No,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,30,Male,White,4 year degree (Bachelor's),1,4,1,2,3,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:30:53,2024-11-25 17:51:16,100,1223,True,2024-11-25 17:51:17,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Screen time is not associated with school performance,Adolescent behavior,,The editor has had a recent research collaboration with the main author of the article,,No,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,30,Male,White,4 year degree (Bachelor's),1,4,3,2,1,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:30:57,2024-11-25 17:32:36,100,99,True,2024-11-25 17:32:37,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Agree,Strongly agree,Somewhat agree,Agree,Agree,Strongly agree,Screen time is not associated with school performance,Adolescent behavior,,,The editor was affiliated with the same institution as the main author of the article,No,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,33,Male,White,"Graduate or professional degree (e.g., MSc, PhD, JD, MD)",1,4,3,2,1,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:31:02,2024-11-25 17:33:51,100,169,True,2024-11-25 17:33:51,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Agree,Somewhat agree,Agree,Somewhat agree,Agree,Neutral,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,Video games,,,The editor was affiliated with the same institution as the main author of the article,No,,,,33,Male,White,"Graduate or professional degree (e.g., MSc, PhD, JD, MD)",1,4,1,3,2,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:31:15,2024-11-25 17:32:44,100,88,True,2024-11-25 17:32:44,anonymous,EN,Yes,Remote working is associated with higher employee productivity,Workplace dynamics,,The editor has had a recent research collaboration with the main author of the article,,No,,,,Somewhat agree,Neutral,Somewhat agree,Agree,Somewhat agree,Neutral,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,33,Male,White,4 year degree (Bachelor's),1,4,2,1,3,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:31:28,2024-11-25 17:34:32,100,184,True,2024-11-25 17:34:33,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Screen time is not associated with school performance,Adolescent behavior,,The editor has had a recent research collaboration with the main author of the article,,No,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,39,Male,White,4 year degree (Bachelor's),1,4,3,2,1,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:32:44,2024-11-25 17:39:27,100,402,True,2024-11-25 17:39:27,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Somewhat agree,Agree,Somewhat agree,Agree,Strongly agree,Agree,Screen time is not associated with school performance,Adolescent behavior,,The editor has had a recent research collaboration with the main author of the article,,No,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,66,Female,White,4 year degree (Bachelor's),1,4,1,2,3,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:33:02,2024-11-25 17:51:26,100,1104,True,2024-11-25 17:51:27,anonymous,EN,Yes,Remote working is associated with higher employee productivity,Workplace dynamics,,,The editor was affiliated with the same institution as the main author of the article,No,,,,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,30,Male,White,4 year degree (Bachelor's),1,4,2,1,3,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:34:03,2024-11-25 17:44:48,100,644,True,2024-11-25 17:44:48,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Somewhat agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,Video games,,The editor has had a recent research collaboration with the main author of the article,,No,,,,30,Male,White,4 year degree (Bachelor's),1,4,1,3,2,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:34:29,2024-11-25 17:37:16,100,166,True,2024-11-25 17:37:16,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Neutral,Agree,Agree,Agree,Agree,Agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,Video games,,,The editor was affiliated with the same institution as the main author of the article,No,,,,32,Female,White,4 year degree (Bachelor's),1,4,1,3,2,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:34:48,2024-11-25 17:37:12,100,143,True,2024-11-25 17:37:12,anonymous,EN,Yes,Remote working is associated with higher employee productivity,Workplace dynamics,,The editor has had a recent research collaboration with the main author of the article,,No,,,,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat agree,Agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,33,Male,White,"Graduate or professional degree (e.g., MSc, PhD, JD, MD)",1,4,2,3,1,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:35:24,2024-11-25 17:37:03,99,98,False,2024-12-02 17:37:09,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,Video games,,The editor has had a recent research collaboration with the main author of the article,,No,,,,34,Female,White,Some college (no degree),1,4,1,3,2,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:35:38,2024-11-25 17:43:39,100,480,True,2024-11-25 17:43:39,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Screen time is not associated with school performance,Adolescent behavior,,,The editor was affiliated with the same institution as the main author of the article,No,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,34,Male,White,4 year degree (Bachelor's),1,4,1,2,3,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:35:44,2024-11-25 17:37:40,100,116,True,2024-11-25 17:37:41,anonymous,EN,Yes,Remote working is associated with higher employee productivity,Workplace dynamics,,,The editor was affiliated with the same institution as the main author of the article,No,,,,Somewhat agree,Neutral,Somewhat agree,Neutral,Neutral,Somewhat agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,33,Male,White,4 year degree (Bachelor's),1,4,2,1,3,Mon Nov 25 14:45:56 PST 2024
2024-11-25 17:36:58,2024-11-25 17:51:34,100,876,True,2024-11-25 17:51:34,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,Video games,,The editor has had a recent research collaboration with the main author of the article,,No,,,,30,Male,White,4 year degree (Bachelor's),1,4,1,3,2,Mon Nov 25 14:45:56 PST 2024
